Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""secondhand-web/Pages/User Login/Click Button Masuk""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:17:53,2023-07-19 10:17:54,0.934s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/User Login/Input Email""), [""email"":emailOktaSeller], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:17:54,2023-07-19 10:17:57,2.878s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/User Login/Input Password""), [""password"":pwdOktaSeller], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:17:57,2023-07-19 10:17:59,2.125s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/User Login/Button Masuk""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:17:59,2023-07-19 10:18:00,0.877s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Homepage/Icon_Product""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:00,2023-07-19 10:18:01,1.352s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/My Product/Icon add product""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:01,2023-07-19 10:18:02,0.951s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Input Product Name""), [""product_name"":""Camera Instax Fuji Film""], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:02,2023-07-19 10:18:04,1.684s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Input Product Price""), [""product_price"":""""], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:04,2023-07-19 10:18:06,1.725s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Input Product Category""), [""category_value"":""1""], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:06,2023-07-19 10:18:08,1.872s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Input Product Description""), [""product_desc"":""ini adalah kamera canggih""], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:08,2023-07-19 10:18:09,1.803s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Upload Product Images""), [""product_image"":findTestData(""image"").getValue(2, 1)], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:09,2023-07-19 10:18:14,4.679s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Click button add or terbitkan""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:14,2023-07-19 10:18:18,3.607s,PASSED
"callTestCase(findTestCase(""secondhand-web/Pages/Create Product/Error Messages Price""), [""expected"":errorMessagePrice], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:18,2023-07-19 10:18:19,1.227s,PASSED
"callTestCase(findTestCase(""secondhand-web/Common/Close Web""), [:], STOP_ON_FAILURE)",Chrome 114.0.0.0,,,2023-07-19 10:18:19,2023-07-19 10:18:20,1.017s,PASSED
